Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
8593761,"King of Capital: The Remarkable Rise, Fall, and Rise Again of Steve Schwarzman and Blackstone",David Carey,"Carey, David",John E. Morris,"=""0307452999""","=""9780307452993""",0,4.05,Crown Business,Hardcover,400,2010,2010,,2021/11/07,to-read,to-read (#160),to-read,,,,0,0
56695159,Amazon Unbound: Jeff Bezos and the Invention of a Global Empire,Brad Stone,"Stone, Brad",,"=""1982132612""","=""9781982132613""",0,4.10,Simon & Schuster,Hardcover,496,2021,2021,,2021/11/07,to-read,to-read (#159),to-read,,,,0,0
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",3,4.37,Beacon Press,Paperback,165,2006,1959,,2021/11/07,,,read,,,,1,0
56769353,Winning: The Unforgiving Race to Greatness (Tim Grover Winning Series),Tim S. Grover,"Grover, Tim S.",,"=""""","=""""",0,4.38,Scribner,Kindle Edition,237,2021,2021,,2021/11/07,to-read,to-read (#158),to-read,,,,0,0
50772888,No Filter: The Inside Story of Instagram,Sarah Frier,"Frier, Sarah",,"=""1982126809""","=""9781982126803""",0,4.12,Simon & Schuster,Hardcover,352,2020,2020,,2021/11/07,to-read,to-read (#157),to-read,,,,0,0
18656827,"Hatching Twitter: A True Story of Money, Power, Friendship, and Betrayal",Nick Bilton,"Bilton, Nick",,"=""1591846013""","=""9781591846017""",0,4.03,Portfolio Hardcover,Hardcover,299,2013,2013,,2021/11/07,to-read,to-read (#156),to-read,,,,0,0
18606951,"The Intel Trinity: How Robert Noyce, Gordon Moore, and Andy Grove Built the World's Most Important Company",Michael S. Malone,"Malone, Michael S.",,"=""0062226762""","=""9780062226761""",0,4.19,Harper Business,Hardcover,560,2014,2014,,2021/11/07,to-read,to-read (#155),to-read,,,,0,0
32919530,A Mind at Play: How Claude Shannon Invented the Information Age,Jimmy Soni,"Soni, Jimmy",Rob Goodman,"=""1476766681""","=""9781476766683""",0,4.18,Simon & Schuster,Hardcover,384,2017,2017,,2021/11/07,to-read,to-read (#154),to-read,,,,0,0
54304287,The Founders: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,Jimmy Soni,"Soni, Jimmy",,"=""1501197266""","=""9781501197260""",0,4.24,Simon & Schuster,Hardcover,496,2022,2022,,2021/11/07,to-read,to-read (#153),to-read,,,,0,0
92160,London,Edward Rutherfurd,"Rutherfurd, Edward",,"=""0345455681""","=""9780345455680""",0,4.08,Ballantine Books,Paperback,1152,2002,1997,,2021/11/07,to-read,to-read (#152),to-read,,,,0,0
8258519,New York,Edward Rutherfurd,"Rutherfurd, Edward",,"=""0345497422""","=""9780345497420""",0,4.17,Ballantine Books,Paperback,862,2010,2009,,2021/11/07,to-read,to-read (#151),to-read,,,,0,0
36617542,China,Edward Rutherfurd,"Rutherfurd, Edward",,"=""0385538936""","=""9780385538930""",0,4.19,Doubleday,Hardcover,764,2021,2021,,2021/11/07,to-read,to-read (#150),to-read,,,,0,0
44063692,What You Do Is Who You Are: How to Create Your Business Culture,Ben Horowitz,"Horowitz, Ben",Henry Louis Gates Jr.,"=""0062871331""","=""9780062871336""",4,4.00,Harper Business,Hardcover,288,2019,2019,,2021/11/07,,,read,,,,1,0
7336,J.r.r. Tolkien: A Biography,Humphrey Carpenter,"Carpenter, Humphrey",,"=""0618057021""","=""9780618057023""",5,4.01,William Morrow,Paperback,288,2000,1977,,2021/11/07,,,read,,,,1,0
48890489,The Last Kings of Shanghai: The Rival Jewish Dynasties That Helped Create Modern China,Jonathan Kaufman,"Kaufman, Jonathan",,"=""0735224412""","=""9780735224414""",0,4.26,Viking,Hardcover,384,2020,2020,,2021/11/07,to-read,to-read (#149),to-read,,,,0,0
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,"Hessler, Peter",,"=""0060826584""","=""9780060826581""",3,4.20,Harper,Hardcover,512,2006,2006,,2021/11/07,,,read,,,,1,0
37506348,Winners Take All: The Elite Charade of Changing the World,Anand Giridharadas,"Giridharadas, Anand",,"=""0451493249""","=""9780451493248""",0,4.15,Knopf,Hardcover,288,2018,2018,,2021/11/07,to-read,to-read (#148),to-read,,,,0,0
18490568,"Age of Ambition: Chasing Fortune, Truth, and Faith in the New China: Chasing Fortune, Truth, and Faith in the New China",Evan Osnos,"Osnos, Evan",,"=""0374280746""","=""9780374280741""",3,4.25,"Farrar, Straus and Giroux",Hardcover,403,2014,2014,,2021/11/07,,,read,,,,1,0
50196744,Know My Name,Chanel Miller,"Miller, Chanel",,"=""0735223718""","=""9780735223714""",0,4.72,Viking,ebook,384,2019,2019,,2021/11/07,to-read,to-read (#146),to-read,,,,0,0
44767249,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement,Jodi Kantor,"Kantor, Jodi",Megan Twohey,"=""0525560343""","=""9780525560340""",0,4.35,Penguin Press,Hardcover,310,2019,2019,,2021/11/07,to-read,to-read (#145),to-read,,,,0,0
51022071,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators",Ronan Farrow,"Farrow, Ronan",,"=""0316454133""","=""9780316454131""",0,4.41,"Little, Brown and Company",Hardcover,608,2019,2019,,2021/11/07,to-read,to-read (#144),to-read,,,,0,0
17847473,Strategy: A History,Lawrence Freedman,"Freedman, Lawrence",,"=""0199325154""","=""9780199325153""",2,3.97,Oxford University Press,Hardcover,768,2013,2013,,2021/11/07,,,read,,,,1,0
7098979,On the Brink: Inside the Race to Stop the Collapse of the Global Financial System,Henry M. Paulson Jr.,"Jr., Henry M. Paulson",,"=""0446561932""","=""9780446561938""",4,3.78,Business Plus,Hardcover,496,2010,2010,,2021/11/07,,,read,,,,1,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",3,3.89,Doubleday,Hardcover,403,2013,2013,,2021/11/07,,,read,,,,1,0
6101138,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,"Mantel, Hilary",,"=""0007230184""","=""""",2,3.90,HarperCollins Publishers Ltd,Paperback,653,2010,2009,,2021/11/07,,,read,,,,1,0
939097,"The Firemaker (China Thrillers, #1)",Peter  May,"May, Peter",,"=""0312342942""","=""9780312342944""",0,3.88,Minotaur Books,Hardcover,353,2005,1999,,2021/11/07,to-read,to-read (#143),to-read,,,,0,0
11472345,Deng Xiaoping and the Transformation of China,Ezra F. Vogel,"Vogel, Ezra F.",,"=""0674055446""","=""9780674055445""",3,4.45,Belknap Press,Hardcover,928,2011,2011,,2019/05/23,,,read,,,,1,0
36613747,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",Michael Pollan,"Pollan, Michael",,"=""0241294223""","=""9780241294222""",0,4.26,ALLEN LANE,Hardcover,480,2018,2018,,2021/11/07,to-read,to-read (#142),to-read,,,,0,0
40409102,This Is How It Always Is,Laurie Frankel,"Frankel, Laurie",,"=""""","=""""",0,4.28,Flatiron Books,Kindle Edition,338,2018,2017,,2021/11/07,to-read,to-read (#141),to-read,,,,0,0
51927994,This Is What America Looks Like: My Journey from Refugee to Congresswoman,Ilhan Omar,"Omar, Ilhan",,"=""0062954237""","=""9780062954237""",0,4.27,Dey Street Books,ebook,288,2020,2020,,2021/11/07,to-read,to-read (#140),to-read,,,,0,0
25814413,And Then All Hell Broke Loose: Two Decades in the Middle East,Richard Engel,"Engel, Richard",,"=""1451635117""","=""9781451635119""",0,4.20,"Simon & Schuster, Inc.",Hardcover,241,2016,2016,,2021/11/07,to-read,to-read (#139),to-read,,,,0,0
42594746,The WoW Diary: A Journal of Computer Game Development,John Staats,"Staats, John",,"=""0999082418""","=""9780999082409""",0,4.47,whenitsready,Hardcover,336,2019,2018,,2021/11/07,to-read,to-read (#138),to-read,,,,0,0
53056522,Mediocre: The Dangerous Legacy of White Male America,Ijeoma Oluo,"Oluo, Ijeoma",,"=""1580059511""","=""9781580059510""",0,4.42,Seal Press,Hardcover,278,2020,2020,,2021/11/07,to-read,to-read (#137),to-read,,,,0,0
22575,"Sit, Walk, Stand",Watchman Nee,"Nee, Watchman",,"=""0842358935""","=""9780842358934""",0,4.43,Tyndale House Publishers,Mass Market Paperback,77,1977,,,2021/11/07,to-read,to-read (#136),to-read,,,,0,0
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,"Kaling, Mindy",,"=""0307886263""","=""9780307886262""",2,3.86,Crown Archetype,Hardcover,222,2011,2011,,2021/11/07,,,read,,,,1,0
33606119,Why I'm No Longer Talking to White People About Race,Reni Eddo-Lodge,"Eddo-Lodge, Reni",,"=""140887055X""","=""9781408870556""",0,4.39,Bloomsbury Circus,Hardcover,249,2017,2017,,2021/11/07,to-read,to-read (#135),to-read,,,,0,0
28163147,Kuwait Transformed: A History of Oil and Urban Life,Farah Al-Nakib,"Al-Nakib, Farah",,"=""0804798524""","=""9780804798525""",0,4.25,Stanford University Press,Paperback,296,2016,,,2021/11/07,to-read,to-read (#134),to-read,,,,0,0
22210642,The Wages of Oil: Parliaments and Economic Development in Kuwait and the UAE,Michael Herb,"Herb, Michael",,"=""0801453364""","=""9780801453366""",0,4.08,Cornell University Press,Hardcover,258,2014,2014,,2021/11/07,to-read,to-read (#133),to-read,,,,0,0
22609522,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",Bill Browder,"Browder, Bill",,"=""147675571X""","=""9781476755717""",0,4.44,Simon & Schuster,Hardcover,380,2015,2015,,2021/11/07,to-read,to-read (#132),to-read,,,,0,0
11797471,The Idea Factory: Bell Labs and the Great Age of American Innovation,Jon Gertner,"Gertner, Jon",,"=""1594203288""","=""9781594203282""",0,4.18,Penguin Press,Hardcover,432,2012,2012,,2021/11/07,to-read,to-read (#131),to-read,,,,0,0
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0812993012""","=""9780812993011""",0,4.21,Random House,Hardcover,368,2014,2014,,2021/11/07,to-read,to-read (#130),to-read,,,,0,0
30753738,The Choice: Embrace the Possible,Edith Eger,"Eger, Edith",,"=""1501130781""","=""9781501130786""",0,4.58,Scribner,Hardcover,289,2017,2017,,2021/11/07,to-read,to-read (#129),to-read,,,,0,0
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""""","=""""",0,4.49,Doubleday Canada,Hardcover,289,2016,2016,,2021/11/07,to-read,to-read (#128),to-read,,,,0,0
49234,The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,"Diamond, Jared",,"=""0060845503""","=""9780060845506""",0,4.08,Harper Perennial,Paperback,407,2006,1991,,2021/11/07,to-read,to-read (#127),to-read,,,,0,0
27276428,The Gene: An Intimate History,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.35,Scribner,Hardcover,592,2016,2016,,2021/11/07,to-read,to-read (#126),to-read,,,,0,0
17978489,"The Future of the Mind: The Scientific Quest to Understand, Enhance, and Empower the Mind",Michio Kaku,"Kaku, Michio",,"=""038553082X""","=""9780385530828""",0,4.09,Doubleday,Hardcover,377,2014,2014,,2021/11/07,to-read,to-read (#125),to-read,,,,0,0
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.22,Harper,Kindle Edition,450,2017,2015,,2021/11/07,to-read,to-read (#124),to-read,,,,0,0
7815,The Year of Magical Thinking,Joan Didion,"Didion, Joan",,"=""1400078431""","=""9781400078431""",0,3.93,Vintage,Paperback,227,2007,2005,,2021/11/07,to-read,to-read (#123),to-read,,,,0,0
29430746,Heavy,Kiese Laymon,"Laymon, Kiese",,"=""1501125656""","=""9781501125652""",0,4.48,Scribner,Hardcover,241,2018,2018,,2021/11/07,to-read,to-read (#122),to-read,,,,0,0
53146675,"Veritas: A Harvard Professor, a Con Man and the Gospel of Jesus's Wife",Ariel Sabar,"Sabar, Ariel",,"=""0385542585""","=""9780385542586""",0,4.13,Doubleday Books,Hardcover,416,2020,2020,,2021/11/07,to-read,to-read (#121),to-read,,,,0,0
30659,Meditations,Marcus Aurelius,"Aurelius, Marcus",Martin Hammond,"=""0140449337""","=""9780140449334""",2,4.27,Penguin Books,Paperback,254,2006,180,,2021/11/07,,,read,,,,1,0
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",3,4.38,Scribner,Hardcover,368,2017,2017,,2021/11/07,,,read,,,,1,0
13259960,The Smartest Kids in the World: And How They Got That Way,Amanda Ripley,"Ripley, Amanda",,"=""1451654421""","=""9781451654424""",0,4.07,Simon & Schuster,Hardcover,306,2013,2013,,2021/11/07,to-read,to-read (#120),to-read,,,,0,0
10569,On Writing: A Memoir of the Craft,Stephen King,"King, Stephen",,"=""0743455967""","=""9780743455961""",4,4.33,Pocket Books,Mass Market Paperback,320,2002,2000,,2021/11/07,,,read,,,,1,0
18693910,Barbarian Days: A Surfing Life,William Finnegan,"Finnegan, William",,"=""1594203474""","=""9781594203473""",0,4.26,Penguin Press,Hardcover,447,2015,2015,,2021/11/07,to-read,to-read (#119),to-read,,,,0,0
126061,The Double Helix,James D. Watson,"Watson, James D.",,"=""0451037707""","=""9780451037701""",0,3.85,Signet Books,Paperback,143,1969,1968,,2021/11/07,to-read,to-read (#118),to-read,,,,0,0
933346,"The Making of Europe: Conquest, Colonization and Cultural Change, 950-1350",Robert Bartlett,"Bartlett, Robert",,"=""0691037809""","=""9780691037806""",0,3.95,Princeton University Press,Paperback,432,1994,1993,,2021/11/07,to-read,to-read (#117),to-read,,,,0,0
55872864,"Power Play: Tesla, Elon Musk, and the Bet of the Century",Tim Higgins,"Higgins, Tim",,"=""0385545452""","=""9780385545457""",0,4.10,Doubleday,Hardcover,400,2021,2021,,2021/11/07,to-read,to-read (#116),to-read,,,,0,0
28259132,Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,Antonio García Martínez,"Martínez, Antonio García",,"=""0062458191""","=""9780062458193""",0,3.71,Harper,Hardcover,528,2016,2016,,2021/11/07,to-read,to-read (#115),to-read,,,,0,0
57846996,"Red Roulette: An Insider's Story of Wealth, Power, Corruption and Vengeance in Today's China",Desmond Shum,"Shum, Desmond",Tim Chiou,"=""1398510394""","=""9781398510395""",0,3.90,Simon & Schuster Audio UK,Audiobook,,2021,2021,,2021/11/07,to-read,to-read (#114),to-read,,,,0,0
30759083,"The Spider Network: The Wild Story of a Math Genius, a Gang of Backstabbing Bankers, and One of the Greatest Scams in Financial History",David Enrich,"Enrich, David",,"=""0753557495""","=""9780753557495""",0,4.08,Custom House/Harper Collins,Hardcover,528,2017,2017,,2021/11/07,to-read,to-read (#113),to-read,,,,0,0
38712616,Capitalism in America: An Economic History of the United States,Alan Greenspan,"Greenspan, Alan",Adrian Wooldridge,"=""""","=""""",0,4.09,Penguin Books,Kindle Edition,496,2018,2018,,2021/11/07,to-read,to-read (#112),to-read,,,,0,0
37007780,The Billionaire Raj: A Journey Through India's New Gilded Age,James  Crabtree,"Crabtree, James",,"=""1524760064""","=""9781524760069""",0,3.84,Tim Duggan Books,Hardcover,416,2018,2018,,2021/11/07,to-read,to-read (#111),to-read,,,,0,0
45894068,Mama's Last Hug: Animal Emotions and What They Tell Us about Ourselves,Frans de Waal,"Waal, Frans de",,"=""039335783X""","=""9780393357837""",0,4.19,W. W. Norton  Company,Paperback,352,2020,2019,,2021/11/04,to-read,to-read (#110),to-read,,,,0,0
11324722,The Righteous Mind: Why Good People Are Divided by Politics and Religion,Jonathan Haidt,"Haidt, Jonathan",Simona Drelciuc,"=""""","=""""",0,4.21,Pantheon,Hardcover,419,2012,2012,,2021/11/04,to-read,to-read (#109),to-read,,,,0,0
51710349,The WEIRDest People in the World: How the West Became Psychologically Peculiar and Particularly Prosperous,Joseph Henrich,"Henrich, Joseph",,"=""""","=""""",0,4.14,"Farrar, Straus and Giroux",Kindle Edition,706,2020,2020,,2021/11/04,to-read,to-read (#108),to-read,,,,0,0
35696171,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""0525427570""","=""9780525427575""",0,4.21,Viking,Hardcover,576,2018,2018,,2021/11/04,to-read,to-read (#107),to-read,,,,0,0
13477597,The Swerve: How The Renaissance Began,Stephen Greenblatt,"Greenblatt, Stephen",,"=""0099572443""","=""9780099572442""",4,3.86,Vintage Books,Paperback,400,2012,2011,,2021/11/03,,,read,,,,1,0
257489,The Lever of Riches: Technological Creativity and Economic Progress,Joel Mokyr,"Mokyr, Joel",,"=""0195074777""","=""9780195074772""",4,4.03,Oxford University Press,Paperback,368,1992,1990,,2021/11/03,,,read,,,,1,0
13161177,Demystifying the Chinese Economy,Justin Yifu Lin,"Lin, Justin Yifu",,"=""0521181747""","=""9780521181747""",4,3.99,Cambridge University Press,Paperback,330,2011,2011,,2021/11/03,,,read,,,,1,0
98233,Founders at Work: Stories of Startups' Early Days,Jessica Livingston,"Livingston, Jessica",,"=""1590597141""","=""9781590597149""",4,3.99,Apress,Hardcover,456,2007,2001,,2021/11/03,,,read,,,,1,0
25848382,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""1846685826""","=""9781846685828""",4,4.48,Profile Books,Paperback,282,2015,2014,,2021/11/03,,,read,,,,1,0
32992933,Death's End (Remembrance of Earth's Past #3),Liu Cixin,"Cixin, Liu",Ken Liu,"=""1784971642""","=""9781784971649""",4,4.43,Head Of Zeus Export,Paperback,592,2016,2010,,2021/11/03,,,read,,,,1,0
18176747,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"Horowitz, Ben",,"=""0062273205""","=""9780062273208""",5,4.22,Harper Business,Hardcover,304,2014,2014,,2021/11/03,,,read,,,,1,0
36192695,Leonardo Da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1471166767""","=""9781471166761""",4,4.19,Simon & Schuster UK,Hardcover,624,2017,2017,,2021/11/03,,,read,,,,1,0
31380440,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0008117497""","=""9780008117498""",5,4.17,Harper Voyager UK,Paperback,231,2016,1951,,2021/11/03,,,read,,,,1,0
36220204,The President is Missing,Bill Clinton,"Clinton, Bill",James Patterson,"=""1780898398""","=""9781780898391""",3,3.85,CENTURY,Hardcover,513,2018,2018,,2021/11/03,,,read,,,,1,0
52505707,MBS: The Rise to Power of Mohammed bin Salman,Ben  Hubbard,"Hubbard, Ben",,"=""1984823825""","=""9781984823823""",0,4.14,Tim Duggan Books,Hardcover,384,2020,2020,,2021/11/03,to-read,to-read (#106),to-read,,,,0,0
18043011,Clean Architecture,Robert C. Martin,"Martin, Robert C.",,"=""0134494164""","=""9780134494166""",0,4.23,Prentice Hall,Paperback,432,2017,2017,,2021/11/02,to-read,to-read (#105),to-read,,,,0,0
3735293,Clean Code: A Handbook of Agile Software Craftsmanship,Robert C. Martin,"Martin, Robert C.",,"=""0132350882""","=""9780132350884""",0,4.39,Pearson,Paperback,464,2008,2007,,2021/11/02,to-read,to-read (#104),to-read,,,,0,0
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,"Hunt, Andy",Dave Thomas,"=""020161622X""","=""9780201616224""",0,4.33,Addison-Wesley Professional,Paperback,321,1999,1999,,2021/11/02,to-read,to-read (#103),to-read,,,,0,0
180506,If the Universe Is Teeming with Aliens ... WHERE IS EVERYBODY?: Fifty Solutions to the Fermi Paradox and the Problem of Extraterrestrial Life,Stephen  Webb,"Webb, Stephen",,"=""0387955011""","=""9780387955018""",0,4.21,Copernicus Books,Hardcover,304,2002,2002,,2021/11/02,to-read,to-read (#102),to-read,,,,0,0
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",0,4.15,Oxford University Press,Paperback,360,2006,1976,,2021/11/02,to-read,to-read (#101),to-read,,,,0,0
7799004,Merchants of Doubt: How a Handful of Scientists Obscured the Truth on Issues from Tobacco Smoke to Global Warming,Naomi Oreskes,"Oreskes, Naomi",Erik M. Conway,"=""1596916109""","=""9781596916104""",0,4.17,Bloomsbury Press,Hardcover,274,2010,2010,,2021/11/02,to-read,to-read (#100),to-read,,,,0,0
56949355,"A Tale of Two Omars:  A Memoir of Family, Revolution, and Coming Out During the Arab Spring",Omar Sharif Jr.,"Jr., Omar Sharif",,"=""1640094989""","=""9781640094987""",0,3.90,Counterpoint Press,Hardcover,224,2021,2021,,2021/11/02,to-read,to-read (#99),to-read,,,,0,0
4100352,The Arabs: A History,Eugene Rogan,"Rogan, Eugene",,"=""0465071007""","=""9780465071005""",0,4.34,Basic Books (AZ),Hardcover,513,2009,2009,,2021/11/02,to-read,to-read (#98),to-read,,,,0,0
8834784,All the Devils are Here: The Hidden History of the Financial Crisis,Bethany McLean,"McLean, Bethany",Joe Nocera,"=""1591843634""","=""9781591843634""",0,4.04,Portfolio/Penguin,Hardcover,380,2010,2010,,2021/11/02,to-read,to-read (#97),to-read,,,,0,0
34959327,The Wizard and the Prophet,Charles C. Mann,"Mann, Charles C.",,"=""0449806383""","=""9780449806388""",0,4.24,Books on Tape,Audio CD,640,2018,2018,,2021/11/02,to-read,to-read (#96),to-read,,,,0,0
86525,Master of the Senate,Robert A. Caro,"Caro, Robert A.",,"=""0394720954""","=""9780394720951""",0,4.39,Vintage,Paperback,1167,2003,2002,,2021/11/02,to-read,to-read (#95),to-read,,,,0,0
7170627,The Emperor of All Maladies: A Biography of Cancer,Siddhartha Mukherjee,"Mukherjee, Siddhartha",,"=""""","=""""",0,4.32,Scribner,Hardcover,571,2010,2010,,2021/11/02,to-read,to-read (#94),to-read,,,,0,0
17910054,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,"Kolbert, Elizabeth",,"=""0805092994""","=""9780805092998""",0,4.15,Henry Holt and Co. (Georg von Holtzbrinck),Hardcover,336,2014,2014,,2021/11/02,to-read,to-read (#93),to-read,,,,0,0
12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Daron Acemoğlu,"Acemoğlu, Daron",James A. Robinson,"=""0307719219""","=""9780307719218""",0,4.08,Currency,Hardcover,529,2012,2012,,2021/11/02,to-read,to-read (#92),to-read,,,,0,0
13132620,American Icon: Alan Mulally and the Fight to Save Ford Motor Company,Bryce G. Hoffman,"Hoffman, Bryce G.",,"=""0307886050""","=""9780307886057""",0,4.42,Crown Business,Hardcover,432,2012,2012,,2021/11/02,to-read,to-read (#91),to-read,,,,0,0
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",,"=""0385349947""","=""9780385349949""",3,3.95,Knopf,Hardcover,217,2013,2013,,2021/11/02,,,read,,,,1,0
23995360,Superforecasting: The Art and Science of Prediction,Philip E. Tetlock,"Tetlock, Philip E.",Dan Gardner,"=""0804136696""","=""9780804136693""",4,4.08,Crown,Hardcover,352,2015,2015,,2021/11/02,,,read,,,,1,0
26634594,"The Rise and Fall of American Growth: The U.S. Standard of Living since the Civil War (The Princeton Economic History of the Western World, 60)",Robert J. Gordon,"Gordon, Robert J.",,"=""0691147728""","=""9780691147727""",0,4.19,Princeton University Press,Hardcover,784,2016,2016,,2021/11/02,to-read,to-read (#90),to-read,,,,0,0
34974754,Reset: My Fight for Inclusion and Lasting Change,Ellen Pao,"Pao, Ellen",,"=""1524774871""","=""9781524774875""",0,4.14,Random House Audio Publishing Group,Audio CD,,2017,2017,,2021/11/02,to-read,to-read (#89),to-read,,,,0,0
6278494,Fool's Gold: How the Bold Dream of a Small Tribe at J.P. Morgan Was Corrupted by Wall Street Greed and Unleashed a Catastrophe,Gillian Tett,"Tett, Gillian",,"=""141659857X""","=""9781416598572""",0,3.87,Free Press,Hardcover,293,2009,2009,,2021/11/02,to-read,to-read (#88),to-read,,,,0,0
5479,Brave New World / Brave New World Revisited,Aldous Huxley,"Huxley, Aldous",Christopher Hitchens,"=""0060776099""","=""9780060776091""",0,4.16,Harper Perennial Modern Classics,Paperback,340,2005,1958,,2021/11/02,to-read,to-read (#87),to-read,,,,0,0
5297,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",Jeffrey Eugenides,"=""""","=""""",0,4.12,Random House: Modern Library,Paperback,272,2004,1890,,2021/11/02,to-read,to-read (#86),to-read,,,,0,0
42042093,Superior: The Return of Race Science,Angela Saini,"Saini, Angela",,"=""0807076910""","=""9780807076910""",0,4.25,Beacon Press,Hardcover,256,2019,2019,,2021/11/02,to-read,to-read (#85),to-read,,,,0,0
49099937,No Rules Rules: Netflix and the Culture of Reinvention,Reed Hastings,"Hastings, Reed",Erin Meyer,"=""0593152387""","=""9780593152386""",0,4.29,Random House Large Print,Paperback,464,2020,2020,,2021/11/02,to-read,to-read (#84),to-read,,,,0,0
7936425,More Money Than God: Hedge Funds and the Making of a New Elite,Sebastian Mallaby,"Mallaby, Sebastian",,"=""1594202559""","=""9781594202551""",0,4.09,Penguin Press,Hardcover,496,2010,2010,,2021/11/02,to-read,to-read (#83),to-read,,,,0,0
43889703,The Man Who Solved the Market: How Jim Simons Launched the Quant Revolution,Gregory Zuckerman,"Zuckerman, Gregory",,"=""0241309727""","=""9780241309728""",0,4.03,Portfolio Penguin,Paperback,359,2019,2019,,2021/11/02,to-read,to-read (#82),to-read,,,,0,0
38746485,Becoming,Michelle Obama,"Obama, Michelle",,"=""""","=""""",0,4.48,Crown,Hardcover,426,2018,2018,,2021/11/02,to-read,to-read (#81),to-read,,,,0,0
43868109,Empire of Pain: The Secret History of the Sackler Dynasty,Patrick Radden Keefe,"Keefe, Patrick Radden",,"=""0385545681""","=""9780385545686""",0,4.55,Doubleday,Hardcover,441,2021,2021,,2021/11/02,to-read,to-read (#80),to-read,,,,0,0
6617037,"Debt: The First 5,000 Years",David Graeber,"Graeber, David",,"=""1933633867""","=""9781933633862""",3,4.21,Melville House,Hardcover,534,2011,2011,,2021/11/02,,,read,,,,1,0
414096,DisneyWar,James B. Stewart,"Stewart, James B.",,"=""0684809931""","=""9780684809939""",0,4.07,Simon & Schuster,Hardcover,592,2005,2005,,2021/11/02,to-read,to-read (#79),to-read,,,,0,0
16121,"Titan: The Life of John D. Rockefeller, Sr.",Ron Chernow,"Chernow, Ron",,"=""1400077303""","=""9781400077304""",0,4.16,Vintage,Paperback,832,2004,1998,,2021/11/02,to-read,to-read (#78),to-read,,,,0,0
27833608,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,Jane Mayer,"Mayer, Jane",Kirsten Potter,"=""0307970655""","=""9780307970657""",0,4.30,Random House Audio,Audio CD,464,2016,2016,,2021/11/02,to-read,to-read (#77),to-read,,,,0,0
1972,Den of Thieves,James B. Stewart,"Stewart, James B.",,"=""067179227X""","=""9780671792275""",0,4.14,Simon  Schuster,Paperback,587,1992,1991,,2021/11/02,to-read,to-read (#76),to-read,,,,0,0
530198,Liar's Poker: Rising Through the Wreckage on Wall Street,Michael   Lewis,"Lewis, Michael",,"=""0393027503""","=""9780393027501""",4,4.15,W. W. Norton & Company,Hardcover,249,1989,1989,,2021/11/02,,,read,,,,1,0
6687247,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,Andrew Ross Sorkin,"Sorkin, Andrew Ross",,"=""0670021253""","=""9780670021253""",5,4.14,Viking,Hardcover,600,2009,2009,,2021/11/02,,,read,,,,1,0
